method,env_id,ckpt_step,per_seed_ckpt_policy,episodes_per_seed,n_runs,n_seeds,seeds,mean_return_mean,mean_return_std,mean_return_se,mean_return_ci95_lo,mean_return_ci95_hi,mean_length_mean,mean_length_std,mean_length_se,mean_length_ci95_lo,mean_length_ci95_hi
glpe_cache,Ant-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3885.630158991568,496.77154631479317,175.63526454985865,3542.910234031457,4225.232114755707,929.35625,37.854436971608756,13.383564540311653,906.24375,958.70421875
glpe_cache,Ant-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4329.426189073935,519.3100476976623,183.6038281326632,3973.3893165687323,4694.899511803139,960.2875,43.5937620967725,15.41272239803046,928.8625,988.85
glpe_cache,Ant-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4757.706034666951,603.5601976089024,213.39075429177376,4325.385235159751,5138.420573856584,960.325,26.879174094454623,9.50322313744132,941.2560937499999,978.66984375
glpe_cache,Ant-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5016.961105329053,588.4896107677395,208.06249721585021,4576.690731499065,5408.153644532128,965.08125,36.82476185853074,13.019519412873409,936.9053125,987.6540624999999
glpe_cache,Ant-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4872.895661318392,794.9053723774709,281.04148960486367,4240.590961343039,5359.2110872125195,922.75,77.77850361764489,27.498853669289556,868.4046875,972.925
glpe_cache,Ant-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4961.287651177988,711.1166351186997,251.41769745349617,4426.03652326662,5359.184124651993,942.44375,66.17364674428562,23.39591717436373,893.46796875,981.6384374999999
glpe_cache,BipedalWalker-v3,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-87.42102945104034,32.72009487416575,11.568300483294898,-103.4962212106315,-61.47950318652723,298.625,492.46373533997405,174.11222337367644,100.66234375,674.9375
glpe_cache,BipedalWalker-v3,81920,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-65.62579178858478,41.142818422356115,14.54618295178741,-95.8412604947847,-39.43807213156033,939.93125,604.496324398203,213.72172509215616,512.2125,1327.625
glpe_cache,BipedalWalker-v3,147456,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-55.50104848689134,34.594638113378075,12.231051601332114,-83.88048712057528,-35.07202697503563,1220.00625,658.2105032004864,232.71255513063682,655.59375,1600.0
glpe_cache,BipedalWalker-v3,212992,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-50.98457216367223,37.35541139324922,13.20713235508987,-78.79830803604045,-27.85461953366842,1212.1875,671.7149775714026,237.48710783265423,633.375,1600.0
glpe_cache,BipedalWalker-v3,294912,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",15.863677292766715,83.24793459591395,29.43258953627247,-43.64727016439591,71.69605692013519,1212.2,648.4335986629626,229.25589738188853,815.15625,1591.1375
glpe_cache,BipedalWalker-v3,360448,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",90.49647188430252,121.28639530752689,42.88121629381226,-3.7601969263895407,167.6626229553137,1279.71875,569.6156247514085,201.3895354657664,831.625,1600.0
glpe_cache,BipedalWalker-v3,425984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",142.0263915837331,103.9374855070319,36.747450410750375,66.16809682536373,208.0590643770476,1477.68125,237.73765732617437,84.0529548193708,1293.8812500000001,1588.45625
glpe_cache,BipedalWalker-v3,491520,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",129.36897537585025,128.93174529631733,45.58425570462136,38.678360266712886,213.53899869021075,1310.31875,520.5725093211679,184.0501757201475,903.725,1582.1375
glpe_cache,BipedalWalker-v3,573440,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",129.4505914506712,142.01960100450015,50.21151146584493,24.719487510977228,222.33645345489825,1213.375,611.8114205987005,216.30800215635801,828.7500000000001,1576.45
glpe_cache,BipedalWalker-v3,638976,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",229.54064412101627,47.03786947317149,16.630398238523625,194.4018619748661,258.54087188390787,1552.775,73.44299660280751,25.966020464252882,1495.1718750000002,1588.7003125
glpe_cache,BipedalWalker-v3,704512,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",215.74521089635877,72.12169307485136,25.49886912194113,163.67035509914575,261.40327325574856,1428.15625,202.15639743386183,71.47307974286323,1285.9729687499998,1552.2625
glpe_cache,BipedalWalker-v3,1409024,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",249.1709878022275,52.158400191090834,18.44077923548102,208.61441899420345,274.97054385874344,1384.0375,165.55625129770846,58.5329739802169,1254.2165625,1473.8975
glpe_cache,BipedalWalker-v3,2113536,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",257.78550613184416,17.783210967154996,6.28731453307314,244.39819811030054,269.1837611433634,1372.38125,127.7587544395197,45.169540810065655,1275.4,1452.68296875
glpe_cache,BipedalWalker-v3,2818048,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",261.86732181266393,13.186524260268905,4.6621403623585325,252.43444043108042,270.4260782283256,1312.65625,139.8827733262302,49.456028795079035,1217.30625,1399.3049999999998
glpe_cache,BipedalWalker-v3,3522560,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",249.78437488715468,43.23593487523846,15.28621137061053,216.13055625439142,269.4245107588459,1243.95625,252.28125603864729,89.19489345559356,1038.51015625,1393.62296875
glpe_cache,BipedalWalker-v3,4227072,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",283.05555020257464,14.751692185842433,5.215510789292894,273.5442688087611,293.17641487322123,1235.56875,209.96005414349057,74.23208903157843,1076.1934375,1359.765625
glpe_cache,BipedalWalker-v3,4931584,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",253.7244789831684,84.54816752425297,29.892291296647755,185.09723125438305,294.0701907169546,1114.8375,258.2448786399258,91.30335244649426,923.99015625,1278.21421875
glpe_cache,BipedalWalker-v3,5636096,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",286.4512711966311,18.43694131144717,6.5184431128313465,272.55513020014223,298.63929628984346,1157.6,224.06472697638063,79.21884393485554,983.3854687500001,1294.7284375
glpe_cache,BipedalWalker-v3,6340608,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",290.9068251693376,11.528358411916631,4.075890204507614,283.008333966702,298.9907681729284,1151.5,226.08474627891198,79.93302860832935,993.2684375000001,1288.5875
glpe_cache,BipedalWalker-v3,7000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",291.51479608838105,11.939973114202827,4.221417978118939,282.9664054967339,299.3264610088408,1137.24375,228.68965520643363,80.85400299184133,965.7251562500004,1273.2803125
glpe_cache,HalfCheetah-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",-1.632566944655413,0.7213865861889938,0.25504867347562565,-2.1575896226878446,-1.1693295549226015,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",49.504576469474095,97.40646049470222,34.43838437359174,-4.279707358899486,124.29217016148282,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",437.8226810978769,418.76344319991716,148.0552351998445,158.2418590466007,740.2849868451929,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",970.8937465397591,569.8200523254262,201.46181152769108,558.7296878641995,1331.66077463082,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1393.7757422996815,262.3984603667158,92.77186534910714,1231.765133984637,1588.4000889620495,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1618.3150319947163,258.3378741688856,91.33623133106802,1449.5732729690908,1807.4670755334823,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",1857.3460134135373,475.39419413351703,168.07722920426195,1521.1205772550893,2214.6210389087164,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2037.0066957793201,490.0901041248697,173.27301800955826,1747.808906781669,2409.594298473711,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,1212416,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2231.1181033304306,543.6051780755747,192.1934538526798,1898.0240663814138,2605.6997963231383,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,1359872,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2413.012719660416,620.0258924552897,219.2122565331882,1995.3544467006475,2847.23905156392,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,1507328,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",2561.6991255526364,640.0493519243382,226.29161851987726,2131.4388352845604,2991.1363478429043,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,3014656,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",3898.8740837555874,445.70605689777085,157.58088762416546,3597.976287526326,4217.249698049878,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,4521984,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",4474.824555962379,507.5413612065931,179.44296912091644,4127.2433862845555,4808.386640254059,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,6029312,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5032.804863848349,390.87683914267524,138.19583178327449,4742.672840825708,5289.532872372672,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,7536640,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5351.142920170256,359.5382046007439,127.11595128441117,5103.260057190504,5584.056776577781,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,9043968,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",5739.797155743656,383.2194607924428,135.4885397044943,5473.027021988382,6006.8155117164115,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,10551296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6153.23696576533,297.4184868546491,105.1533144525822,5933.514748640049,6341.64080041003,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,12058624,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6415.864053216465,323.8431385220872,114.49583964485115,6186.377614597363,6636.525292160164,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,13565952,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6655.436119066153,381.32214891729,134.81773865802114,6391.293686118898,6914.7698584762165,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,HalfCheetah-v5,15000000,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",6836.025621260529,398.80994152237196,141.00060702753984,6563.175595190811,7110.146765356595,1000.0,0.0,0.0,1000.0,1000.0
glpe_cache,Humanoid-v5,0,latest_ckpt,20,5,5,"0,1,2,3,4",181.53857973565655,74.73928434478556,33.42442407692527,129.09285583097122,257.0890752574402,39.33,15.821965743863812,7.075798188190501,27.939999999999998,55.28000000000001
glpe_cache,Humanoid-v5,311296,latest_ckpt,20,5,5,"0,1,2,3,4",422.2028788816703,35.538328920631855,15.893223854655911,392.35258766592005,452.65414136154084,81.17999999999999,9.272895987769948,4.146965155387732,74.00999999999999,90.09
glpe_cache,Humanoid-v5,606208,latest_ckpt,20,5,5,"0,1,2,3,4",383.6141368034859,26.003708713347056,11.62921207002952,361.13421508883863,404.8829353768484,72.23,4.983833865609887,2.2288382624138516,66.82000000000001,76.07025
glpe_cache,Humanoid-v5,901120,latest_ckpt,20,5,5,"0,1,2,3,4",435.02658521932665,35.93266463416685,16.069576146939937,411.13371736266,472.6376209121674,82.12,7.026990821112548,3.142565830654944,76.68,89.28
glpe_cache,Humanoid-v5,1212416,latest_ckpt,20,5,5,"0,1,2,3,4",468.90481793159444,29.957546222262422,13.39742195841416,444.4287008944821,496.77669694139183,89.75,7.078347264722181,3.165533130453699,83.66999999999999,95.97
glpe_cache,Humanoid-v5,1507328,latest_ckpt,20,5,5,"0,1,2,3,4",481.728291878966,33.960073359287115,15.187406510449126,457.59659296544214,515.0990968591763,91.95,8.442511474673873,3.7756059116385545,85.51,100.5
glpe_cache,Humanoid-v5,1802240,latest_ckpt,20,5,5,"0,1,2,3,4",484.5470651788246,54.36878825886553,24.31446128022315,443.5535091978003,538.9256642716878,93.34,12.585205600227592,5.628275046583988,84.24000000000001,105.33
glpe_cache,Humanoid-v5,2113536,latest_ckpt,20,5,5,"0,1,2,3,4",471.2181956054094,35.32267549190295,15.796780709412163,442.13107100955193,501.6631769815699,90.68,6.88059590442572,3.077096033600511,84.66999999999999,96.69000000000001
glpe_cache,Humanoid-v5,2408448,latest_ckpt,20,5,5,"0,1,2,3,4",473.2265257076308,49.27381062494195,22.03591801356432,429.98720643858616,517.6879056615185,91.61,10.56505560799374,4.7248365051078745,82.28,100.83999999999999
glpe_cache,Humanoid-v5,2703360,latest_ckpt,20,5,5,"0,1,2,3,4",490.375422081867,58.617229989861116,26.214422182013752,438.48265891498147,542.2681852487526,94.36,12.039991694349293,5.384447975419578,83.7,105.02000000000001
glpe_cache,Humanoid-v5,3014656,latest_ckpt,20,5,5,"0,1,2,3,4",484.6790359403475,56.36535962280767,25.20735513856397,437.4374677636357,531.9206041170593,94.32000000000001,12.830494924203037,5.7379717670968,83.60999999999999,105.03
glpe_cache,Humanoid-v5,6029312,latest_ckpt,20,5,5,"0,1,2,3,4",531.6124250094049,20.88262512156498,9.33899386409282,511.8668421079986,548.3913081525254,103.22,8.583099673194992,3.838478865384046,95.75999999999999,110.30674999999997
glpe_cache,Humanoid-v5,9043968,latest_ckpt,20,5,5,"0,1,2,3,4",558.3639006385757,218.4375257912965,97.6882313012405,407.6389559788427,780.7106080730756,109.96000000000001,41.92187257267977,18.74803136331919,83.85999999999999,151.77
glpe_cache,Humanoid-v5,12058624,latest_ckpt,20,5,5,"0,1,2,3,4",576.2074474288884,285.8281109849819,127.82621720855477,367.02314617378545,869.1837179603572,111.88,50.20954690096296,22.454391998003416,79.89,162.28000000000003
glpe_cache,Humanoid-v5,15073280,latest_ckpt,20,5,5,"0,1,2,3,4",654.81643187079,335.7698063082547,150.16082233943905,388.90607182118873,970.6930827519118,126.39,63.909540758794385,28.581215509491546,75.26,187.54
glpe_cache,Humanoid-v5,18087936,latest_ckpt,20,5,5,"0,1,2,3,4",609.6365155762713,274.4722365622777,122.74771577793122,372.1336136787682,870.7733084532462,119.05,50.75075368898475,22.696427031583625,75.42,166.70999999999998
glpe_cache,Humanoid-v5,21102592,latest_ckpt,20,5,5,"0,1,2,3,4",722.9335931129629,357.51970901134274,159.8876745290613,449.76923876614694,1060.668637141783,141.59,69.11209300838746,30.90786760680846,85.30999999999999,209.20999999999998
glpe_cache,Humanoid-v5,24117248,latest_ckpt,20,5,5,"0,1,2,3,4",811.9965772032494,400.07082427300753,178.91711177776352,470.19837738776533,1161.8208554293174,153.67,73.05027446902578,32.6690758975518,91.28,216.9
glpe_cache,Humanoid-v5,27131904,latest_ckpt,20,5,5,"0,1,2,3,4",1148.9276369887432,796.6564193161963,356.2755816605183,483.3489016417485,1894.592622233028,213.92,144.13825862691695,64.46058888964636,95.13,340.62
glpe_cache,Humanoid-v5,30000000,latest_ckpt,20,5,5,"0,1,2,3,4",877.3049723276503,496.1927116080091,221.90412661909147,472.6992901192687,1281.9106545360319,166.03,91.47505452307749,40.90888803182017,93.74000000000001,257.27
glpe_cache,MountainCar-v0,0,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-200.0,0.0,0.0,-200.0,-200.0,200.0,0.0,0.0,200.0,200.0
glpe_cache,MountainCar-v0,32768,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-193.765,11.414947437461112,3.609723327347956,-198.98,-185.895,193.765,11.414947437461112,3.609723327347956,185.39499999999998,200.0
glpe_cache,MountainCar-v0,65536,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-183.305,33.418306734483124,10.567796482711048,-200.0,-158.57,183.305,33.418306734483124,10.567796482711048,159.185,200.0
glpe_cache,MountainCar-v0,98304,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-183.6,32.99697713427701,10.4345603644811,-200.0,-159.805,183.6,32.99697713427701,10.4345603644811,159.805,200.0
glpe_cache,MountainCar-v0,131072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-171.005,36.50393437699559,11.543557618862566,-192.55,-148.456375,171.005,36.50393437699559,11.543557618862566,147.12,192.55
glpe_cache,MountainCar-v0,163840,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-157.39,31.071480492567456,9.825664863000366,-177.16625,-138.62987500000003,157.39,31.071480492567456,9.825664863000366,139.24849999999998,176.48049999999998
glpe_cache,MountainCar-v0,180224,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-151.425,27.310375775517993,8.636299120572422,-169.96999999999997,-136.0695,151.425,27.310375775517993,8.636299120572422,135.69912499999998,169.57
glpe_cache,MountainCar-v0,212992,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-143.125,24.883280028967242,7.868784054731709,-159.98187499999997,-128.80462500000002,143.125,24.883280028967242,7.868784054731709,129.11287499999997,158.890125
glpe_cache,MountainCar-v0,245760,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-138.62,26.417060775188446,8.35380811366888,-155.47675,-123.66949999999999,138.62,26.417060775188446,8.35380811366888,122.224125,155.79549999999998
glpe_cache,MountainCar-v0,278528,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-137.85,27.283557319381945,8.6278183801005,-155.64887499999998,-122.049625,137.85,27.283557319381945,8.6278183801005,122.42824999999999,157.14000000000001
glpe_cache,MountainCar-v0,311296,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-133.45499999999998,27.434380346565145,8.67551280905054,-152.001125,-118.19400000000002,133.45499999999998,27.434380346565145,8.67551280905054,117.76712500000002,152.8855
glpe_cache,MountainCar-v0,622592,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-111.555,29.90141677245411,9.45565822669157,-132.665,-99.489625,111.555,29.90141677245411,9.45565822669157,99.53425,131.886125
glpe_cache,MountainCar-v0,933888,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-107.09,30.97975790738204,9.796659634793892,-128.020375,-96.429875,107.09,30.97975790738204,9.796659634793892,96.39987500000001,128.000125
glpe_cache,MountainCar-v0,1245184,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.625,31.129690409639476,9.844072455036075,-127.51499999999999,-95.975,106.625,31.129690409639476,9.844072455036075,95.97,127.545
glpe_cache,MountainCar-v0,1556480,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.61,31.134328321002847,9.845539091385499,-127.455125,-95.95000000000002,106.61,31.134328321002847,9.845539091385499,95.96000000000001,127.5
glpe_cache,MountainCar-v0,1867776,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.61,31.134199845186323,9.845498463765052,-127.450125,-95.99499999999999,106.61,31.134199845186323,9.845498463765052,95.965,127.47999999999999
glpe_cache,MountainCar-v0,2179072,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.58,31.144720258817543,9.848825310665225,-127.46499999999999,-95.954875,106.58,31.144720258817543,9.848825310665225,95.94500000000001,127.41
glpe_cache,MountainCar-v0,2490368,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.575,31.14640629350359,9.849358481647421,-127.460375,-95.91499999999999,106.575,31.14640629350359,9.849358481647421,95.92987499999998,127.50512499999999
glpe_cache,MountainCar-v0,2801664,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.56,31.151194198617812,9.850872550185592,-127.420125,-95.909875,106.56,31.151194198617812,9.850872550185592,95.905,127.445125
glpe_cache,MountainCar-v0,3000000,latest_ckpt,20,10,10,"0,1,2,3,4,5,6,7,8,9",-106.66,31.117316722365377,9.840159551551997,-127.58512499999999,-96.04,106.66,31.117316722365377,9.840159551551997,96.039875,127.53575
glpe_impact_only,Ant-v5,0,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",985.813282797613,5.890923801557273,2.0827560837671917,981.9593244704025,990.0898160598975,1000.0,0.0,0.0,1000.0,1000.0
glpe_impact_only,Ant-v5,163840,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",941.2708887418268,48.50706188311402,17.14983619649271,908.1912845020906,976.1231562013504,985.425,25.110207087955303,8.877798854445851,966.1128125,997.78125
glpe_impact_only,Ant-v5,311296,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",820.1833277125785,89.47910355823053,31.63564045025907,759.8062163083376,881.4307653346765,807.74375,108.69732758185685,38.43030871499327,732.22484375,879.50734375
glpe_impact_only,Ant-v5,458752,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",569.0855330946974,108.89906844833264,38.501634882357,495.4555331065241,639.5551076750991,530.08125,107.22548944135205,37.90993535001329,453.13031250000006,604.7765625000001
glpe_impact_only,Ant-v5,606208,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",535.0552043599472,107.4859189128795,38.00201107268224,459.9083601051596,606.6398592812291,484.85625,111.74373426925332,39.50737612844831,407.16906249999994,561.5482812500001
glpe_impact_only,Ant-v5,753664,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",563.0491106299971,144.05661883766112,50.931706027457956,473.9887235518536,667.106583804121,492.50625,144.83663736581812,51.20748422281344,399.005625,596.1689062499997
glpe_impact_only,Ant-v5,901120,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",537.7615499803138,91.41068934174007,32.31855915324063,482.3673250319088,606.3623035395975,454.075,82.98262242783125,29.338787519681176,407.089375,517.8890624999999
glpe_impact_only,Ant-v5,1064960,latest_ckpt,20,8,8,"0,1,2,3,4,5,6,7",683.6539054176912,193.07743098973523,68.26318037345972,547.1199996012737,810.5000267960177,518.93125,133.16389557961085,47.080546786780076,427.16999999999996,603.1098437499999
